Time,Iteration,Cost,Parameters
Fri Aug 23 23:13:00 2024,74,0.14314132742943309,[-3.07577044  2.23004802 -2.12989235 -0.10741297  0.52820671]
Fri Aug 23 23:14:12 2024,75,0.13877155846154124,[-3.07732097  2.22849749 -2.12834181 -0.10896351  0.52975725]
Fri Aug 23 23:15:26 2024,76,0.14142452966085203,[-3.07901406  2.22680439 -2.13003491 -0.10727041  0.53145034]
Fri Aug 23 23:16:39 2024,77,0.14023194301468592,[-3.08109211  2.22888244 -2.12795686 -0.10519237  0.53352839]
Fri Aug 23 23:17:52 2024,78,0.14020324329986641,[-3.08249329  2.23028362 -2.12935805 -0.10379118  0.5321272 ]
Fri Aug 23 23:19:05 2024,79,0.13989725492209573,[-3.08470049  2.23249081 -2.13156524 -0.10599838  0.52992001]
Fri Aug 23 23:20:20 2024,80,0.13823556258474518,[-3.0870628   2.23485313 -2.12920293 -0.10836069  0.52755769]
Fri Aug 23 23:21:33 2024,81,0.14080384082775932,[-3.08902281  2.23681314 -2.13116293 -0.10640069  0.52559769]
Fri Aug 23 23:22:45 2024,82,0.14227943504034873,[-3.09067897  2.2384693  -2.12950677 -0.10474453  0.52725385]
Fri Aug 23 23:23:57 2024,83,0.14006646559935393,[-3.09224447  2.2400348  -2.12794127 -0.10631003  0.52568835]
Fri Aug 23 23:25:09 2024,84,0.13977707138184545,[-3.09437909  2.24216942 -2.12580665 -0.10844465  0.52355372]
Fri Aug 23 23:26:21 2024,85,0.13987087236974904,[-3.0957754   2.24356573 -2.12441034 -0.10704834  0.52495003]
Fri Aug 23 23:27:33 2024,86,0.13929598850077687,[-3.09735411  2.24198702 -2.12283163 -0.10546963  0.52652874]
Fri Aug 23 23:28:46 2024,87,0.14273543712420897,[-3.09895049  2.2435834  -2.12442801 -0.10387325  0.52812512]
Fri Aug 23 23:29:58 2024,88,0.14091573051649772,[-3.10105379  2.24148011 -2.1265313  -0.10597655  0.52602182]
Fri Aug 23 23:31:10 2024,89,0.1391341899488386,[-3.10284005  2.24326637 -2.12474504 -0.10776281  0.52780809]
Fri Aug 23 23:32:22 2024,90,0.13885308604094568,[-3.1048532   2.24125322 -2.12273189 -0.10574966  0.52579494]
Fri Aug 23 23:33:34 2024,91,0.1399214794508116,[-3.10601151  2.24009491 -2.1238902  -0.10459135  0.52463662]
Fri Aug 23 23:34:46 2024,92,0.14159812314118203,[-3.1078211   2.2419045  -2.12208061 -0.10278176  0.52644622]
Fri Aug 23 23:35:58 2024,93,0.14124778394855264,[-3.10900866  2.24071694 -2.12089306 -0.10396931  0.52763377]
Fri Aug 23 23:37:11 2024,94,0.14013442574360657,[-3.11060456  2.24231285 -2.12248896 -0.10237341  0.52603787]
Fri Aug 23 23:38:23 2024,95,0.13861967852426962,[-3.11244618  2.24415447 -2.12064735 -0.10421502  0.52787948]
Fri Aug 23 23:39:35 2024,96,0.13968988180007197,[-3.11365983  2.24294082 -2.12186099 -0.10300138  0.52666584]
Fri Aug 23 23:40:47 2024,97,0.14016453493254588,[-3.11526059  2.24454158 -2.12026023 -0.10460214  0.52506508]
Fri Aug 23 23:41:59 2024,98,0.1368025111633252,[-3.11678008  2.24606108 -2.12177973 -0.10612164  0.52354558]
Fri Aug 23 23:43:11 2024,99,0.13856490472868024,[-3.11859086  2.24425031 -2.11996896 -0.10431086  0.52535635]
Fri Aug 23 23:44:24 2024,100,0.14021056330273293,[-3.12062338  2.24221778 -2.12200148 -0.10634339  0.52738887]
Fri Aug 23 23:45:37 2024,101,0.1382435164694159,[-3.12252583  2.24031533 -2.12390393 -0.10824584  0.52929132]
Fri Aug 23 23:46:49 2024,102,0.13945759555862497,[-3.12379401  2.24158352 -2.12517212 -0.10951402  0.53055951]
Fri Aug 23 23:48:02 2024,103,0.13876242634988784,[-3.12505249  2.24032505 -2.12643059 -0.10825555  0.52930104]
Fri Aug 23 23:49:14 2024,104,0.13660723873730254,[-3.12661625  2.24188881 -2.12486682 -0.10669178  0.52773727]
Fri Aug 23 23:50:26 2024,105,0.13913672481721504,[-3.12833115  2.24360371 -2.12658172 -0.10497689  0.52602238]
Fri Aug 23 23:51:38 2024,106,0.14548618667671778,[-3.12955924  2.2448318  -2.12535362 -0.1037488   0.52479428]
Fri Aug 23 23:52:51 2024,107,0.13855643763252865,[-3.13080892  2.24608148 -2.12410394 -0.10249912  0.52604396]
Fri Aug 23 23:54:03 2024,108,0.14179932484305924,[-3.13235623  2.24453416 -2.12255663 -0.1009518   0.52759128]
Fri Aug 23 23:55:15 2024,109,0.1377881551076262,[-3.13443623  2.24661416 -2.12047663 -0.0988718   0.52551128]
Fri Aug 23 23:56:28 2024,110,0.1351891410408402,[-3.13636554  2.24468485 -2.12240593 -0.0969425   0.52744059]
Fri Aug 23 23:57:40 2024,111,0.1407673348352587,[-3.13827551  2.24659482 -2.1243159  -0.09503253  0.52553062]
Fri Aug 23 23:58:52 2024,112,0.1348817458696463,[-3.14009046  2.24477987 -2.12613086 -0.09321757  0.52734557]
Sat Aug 24 00:00:04 2024,113,0.13785978166289561,[-3.14128802  2.24597742 -2.12493331 -0.09202002  0.52854312]
Sat Aug 24 00:01:16 2024,114,0.13935858424005845,[-3.14280555  2.24445989 -2.12645083 -0.09050249  0.5270256 ]
Sat Aug 24 00:02:29 2024,115,0.13984431183627413,[-3.1438174   2.24344804 -2.12746269 -0.08949064  0.52601374]
Sat Aug 24 00:03:41 2024,116,0.14356936716509533,[-3.14515839  2.24478903 -2.1261217  -0.09083162  0.52467275]
Sat Aug 24 00:04:53 2024,117,0.13908525119332085,[-3.14625503  2.24369238 -2.12721834 -0.08973498  0.52357611]
Sat Aug 24 00:06:06 2024,118,0.13657104042664792,[-3.14730636  2.24474371 -2.12616702 -0.09078631  0.52462744]
Sat Aug 24 00:07:18 2024,119,0.13890656859715556,[-3.14892419  2.24312588 -2.12778485 -0.09240414  0.52300961]
Sat Aug 24 00:08:30 2024,120,0.14053762528423577,[-3.14973156  2.24393325 -2.12697747 -0.09321151  0.52381698]
Sat Aug 24 00:09:42 2024,121,0.13638796766476,[-3.15094248  2.24514418 -2.1281884  -0.09200059  0.5250279 ]
Sat Aug 24 00:10:56 2024,122,0.13555887832820962,[-3.15198038  2.24618207 -2.12922629 -0.09303849  0.52399001]
Sat Aug 24 00:12:08 2024,123,0.13488451275426214,[-3.1532739   2.2474756  -2.12793277 -0.09174497  0.52269648]
Sat Aug 24 00:13:21 2024,124,0.13741222125429145,[-3.15454858  2.24875027 -2.1266581  -0.09047029  0.52142181]
Sat Aug 24 00:14:33 2024,125,0.13758314024706897,[-3.15576725  2.24996894 -2.12543943 -0.08925162  0.52020314]
Sat Aug 24 00:15:45 2024,126,0.13500865921514862,[-3.15745298  2.25165467 -2.12375369 -0.08756589  0.52188888]
Sat Aug 24 00:16:57 2024,127,0.13611062411820957,[-3.15922947  2.24987819 -2.12197721 -0.08934237  0.52011239]
Sat Aug 24 00:18:09 2024,128,0.1367750246800095,[-3.16097148  2.24813618 -2.1202352  -0.08760036  0.51837038]
Sat Aug 24 00:19:21 2024,129,0.13891370840593928,[-3.16270754  2.24640012 -2.11849914 -0.08933642  0.51663432]
Sat Aug 24 00:20:34 2024,130,0.1350461850824309,[-3.16424013  2.24486752 -2.12003174 -0.09086902  0.51510172]
Sat Aug 24 00:21:46 2024,131,0.13376997628223133,[-3.16611886  2.2429888  -2.11815301 -0.08899029  0.513223  ]
Sat Aug 24 00:22:58 2024,132,0.13893317679507028,[-3.16755826  2.2444282  -2.11671361 -0.08755089  0.5146624 ]
Sat Aug 24 00:24:11 2024,133,0.13689332120684522,[-3.16937775  2.24624769 -2.11489412 -0.0857314   0.51284292]
Sat Aug 24 00:25:23 2024,134,0.13507494877624615,[-3.17038548  2.24523996 -2.11388639 -0.08472367  0.51385065]
Sat Aug 24 00:26:36 2024,135,0.13752803324809226,[-3.1714829   2.24414254 -2.11498381 -0.08582109  0.51494807]
Sat Aug 24 00:27:48 2024,136,0.13916004243257185,[-3.17225988  2.24336556 -2.11576079 -0.08504411  0.51417108]
Sat Aug 24 00:29:00 2024,137,0.13546665152258483,[-3.17443579  2.24118965 -2.11358489 -0.0828682   0.51634699]
Sat Aug 24 00:30:12 2024,138,0.1376487773296097,[-3.17556357  2.24006187 -2.11471267 -0.08399598  0.51521921]
Sat Aug 24 00:31:24 2024,139,0.13620304909562142,[-3.17659108  2.24108938 -2.11574018 -0.08296846  0.51624672]
Sat Aug 24 00:32:36 2024,140,0.13693520115232205,[-3.17842511  2.24292341 -2.11390615 -0.08113444  0.51441269]
Sat Aug 24 00:33:49 2024,141,0.13782095218416937,[-3.17977387  2.24427217 -2.11255739 -0.07978567  0.51306393]
Sat Aug 24 00:35:01 2024,142,0.1386483937481223,[-3.18068975  2.24335629 -2.11347327 -0.08070155  0.51214805]
Sat Aug 24 00:36:13 2024,143,0.13540047217905216,[-3.18159446  2.244261   -2.11256856 -0.07979684  0.51124334]
Sat Aug 24 00:37:26 2024,144,0.13769596709973267,[-3.18266534  2.24533188 -2.11149769 -0.07872597  0.51231422]
Sat Aug 24 00:38:38 2024,145,0.1394603586228653,[-3.18326612  2.24473109 -2.11209847 -0.07812518  0.51291501]
Sat Aug 24 00:39:51 2024,146,0.13714613864713648,[-3.18436415  2.24582912 -2.1131965  -0.07702715  0.51401303]
Sat Aug 24 00:41:03 2024,147,0.13452879564373274,[-3.18575202  2.24444125 -2.11180863 -0.07841502  0.5154009 ]
Sat Aug 24 00:42:15 2024,148,0.1374585313339264,[-3.18628242  2.24497165 -2.11233903 -0.07788462  0.5159313 ]
Sat Aug 24 00:43:28 2024,149,0.1338283353919228,[-3.18828876  2.24697799 -2.11033269 -0.07989097  0.51793764]
Sat Aug 24 00:44:40 2024,150,0.13524209915905458,[-3.18943524  2.24812447 -2.11147917 -0.08103745  0.51679116]
Sat Aug 24 00:45:53 2024,151,0.1368215743429621,[-3.19023985  2.24892908 -2.11228377 -0.08184205  0.51759577]
Sat Aug 24 00:47:05 2024,152,0.1360828803133122,[-3.19132436  2.25001359 -2.11119926 -0.08292657  0.51651125]
Sat Aug 24 00:48:18 2024,153,0.13616954041387094,[-3.19259366  2.25128289 -2.11246855 -0.08419587  0.51778055]
Sat Aug 24 00:49:30 2024,154,0.13397537258556566,[-3.19309231  2.25178154 -2.1119699  -0.08369721  0.51728189]
Sat Aug 24 00:50:43 2024,155,0.13532669721961454,[-3.19441522  2.25310445 -2.11064699 -0.08502012  0.51595899]
Sat Aug 24 00:51:55 2024,156,0.13305281688136641,[-3.1953953   2.25408453 -2.10966691 -0.08404004  0.51693907]
Sat Aug 24 00:53:08 2024,157,0.13277415340259233,[-3.19678154  2.25269829 -2.11105315 -0.08265379  0.51832531]
Sat Aug 24 00:54:20 2024,158,0.1331834090670582,[-3.19813045  2.25134939 -2.11240205 -0.08130489  0.51697641]
Sat Aug 24 00:55:33 2024,159,0.13484132049258124,[-3.19954513  2.24993471 -2.11098737 -0.08271957  0.51839109]
Sat Aug 24 00:56:45 2024,160,0.1366600556825622,[-3.20054172  2.2509313  -2.10999078 -0.08172298  0.51938768]
Sat Aug 24 00:57:58 2024,161,0.13584882723163,[-3.20135036  2.25173994 -2.11079942 -0.08253162  0.51857904]
Sat Aug 24 00:59:10 2024,162,0.13644119126164203,[-3.20243158  2.25282117 -2.11188065 -0.08361285  0.51749782]
Sat Aug 24 01:00:24 2024,163,0.1335525224202612,[-3.20374876  2.25150399 -2.11056347 -0.08493003  0.51618064]
Sat Aug 24 01:01:37 2024,164,0.1356358636124604,[-3.20452151  2.25073125 -2.11133621 -0.08415728  0.51695338]
Sat Aug 24 01:02:49 2024,165,0.13653485905172513,[-3.20557859  2.24967417 -2.11239329 -0.0831002   0.5158963 ]
Sat Aug 24 01:04:01 2024,166,0.13319333432902952,[-3.20653234  2.24872042 -2.11334704 -0.08405395  0.51685005]
Sat Aug 24 01:05:14 2024,167,0.1335217617982517,[-3.20775621  2.24994429 -2.11457092 -0.08527783  0.51807393]
Sat Aug 24 01:06:27 2024,168,0.13747791509332724,[-3.2082408   2.25042889 -2.11505551 -0.08576242  0.51758934]
Sat Aug 24 01:07:40 2024,169,0.13525967966777383,[-3.20943788  2.25162596 -2.11625259 -0.0869595   0.51639226]
Sat Aug 24 01:08:53 2024,170,0.14008636354129866,[-3.21039829  2.25258637 -2.11529218 -0.08791991  0.51543185]
