Time,Iteration,Cost,Parameters
Sun Aug 25 00:22:41 2024,217,0.11647231604177705,[-2.81533892  2.24308903 -2.12078439 -0.13329513  0.5452057 ]
Sun Aug 25 00:23:30 2024,218,0.11863511520084592,[-2.81494902  2.24269913 -2.12117429 -0.13290522  0.5448158 ]
Sun Aug 25 00:24:20 2024,219,0.11369869225905423,[-2.81446911  2.24317904 -2.1216542  -0.13242531  0.54529572]
Sun Aug 25 00:25:09 2024,220,0.11837314613381883,[-2.81492484  2.24363478 -2.12119847 -0.13288105  0.54483998]
Sun Aug 25 00:25:59 2024,221,0.11748436784808297,[-2.81456199  2.24327193 -2.12156132 -0.13251819  0.54447713]
Sun Aug 25 00:26:48 2024,222,0.11814341101130495,[-2.8140378   2.24274773 -2.12208551 -0.13304239  0.54500133]
Sun Aug 25 00:27:38 2024,223,0.11290586191230507,[-2.81384192  2.24255185 -2.12228139 -0.13323827  0.54480545]
Sun Aug 25 00:28:27 2024,224,0.11671337049126172,[-2.81351776  2.2422277  -2.12195724 -0.13291411  0.5451296 ]
Sun Aug 25 00:29:17 2024,225,0.11496129421907494,[-2.81332188  2.24203181 -2.12215312 -0.13311     0.54532549]
Sun Aug 25 00:30:06 2024,226,0.11971769740359882,[-2.81313919  2.24221449 -2.12197044 -0.13292732  0.54550817]
Sun Aug 25 00:30:56 2024,227,0.11481062922408414,[-2.81346559  2.24254089 -2.12229684 -0.13325371  0.54583457]
Sun Aug 25 00:31:45 2024,228,0.11408813920293549,[-2.81355679  2.24244969 -2.12220563 -0.13316251  0.54592577]
Sun Aug 25 00:32:35 2024,229,0.1120650426263309,[-2.81348862  2.24251786 -2.12227381 -0.13309433  0.54585759]
Sun Aug 25 00:33:24 2024,230,0.11919211966896662,[-2.81327245  2.24273403 -2.12205765 -0.13287817  0.54564143]
Sun Aug 25 00:34:14 2024,231,0.11683556076968307,[-2.81345741  2.24291898 -2.1218727  -0.13269322  0.54545648]
Sun Aug 25 00:35:03 2024,232,0.1160118086178819,[-2.81269473  2.24368165 -2.12263537 -0.13193055  0.54469381]
Sun Aug 25 00:35:53 2024,233,0.11803034128000368,[-2.81252738  2.2435143  -2.12280273 -0.13176319  0.54486116]
Sun Aug 25 00:36:43 2024,234,0.11587775892044,[-2.81218413  2.24385754 -2.12245948 -0.13141995  0.5452044 ]
Sun Aug 25 00:37:32 2024,235,0.11511456737373507,[-2.81173395  2.24340737 -2.12200931 -0.13187013  0.54475423]
Sun Aug 25 00:38:22 2024,236,0.11502478239110296,[-2.81178439  2.2434578  -2.12195887 -0.13181969  0.54480466]
Sun Aug 25 00:39:11 2024,237,0.11608754185878119,[-2.81179333  2.24344886 -2.12196781 -0.13181075  0.54479572]
Sun Aug 25 00:40:01 2024,238,0.11734009372077371,[-2.81158783  2.24365436 -2.12217331 -0.13160525  0.54500122]
Sun Aug 25 00:40:50 2024,239,0.11592711959720735,[-2.81146435  2.24377784 -2.12229679 -0.13172873  0.54487774]
Sun Aug 25 00:41:40 2024,240,0.1123664178224786,[-2.81124729  2.2439949  -2.12251386 -0.1319458   0.54509481]
Sun Aug 25 00:42:29 2024,241,0.11498681754889663,[-2.81103123  2.24377885 -2.1222978  -0.13216185  0.54487875]
Sun Aug 25 00:43:19 2024,242,0.11888337627376337,[-2.81054042  2.24328803 -2.12278861 -0.13167104  0.54536956]
Sun Aug 25 00:44:09 2024,243,0.11304768199660813,[-2.80986536  2.24396309 -2.12211355 -0.13099598  0.5446945 ]
Sun Aug 25 00:44:58 2024,244,0.11581908995991357,[-2.80964419  2.24374192 -2.12189239 -0.13077481  0.54447333]
Sun Aug 25 00:45:47 2024,245,0.11520696908680125,[-2.80987347  2.24397121 -2.12212167 -0.13054553  0.54470262]
Sun Aug 25 00:46:37 2024,246,0.11634186544232322,[-2.80939742  2.24444726 -2.12164562 -0.13102158  0.54517867]
Sun Aug 25 00:47:26 2024,247,0.11291173518207687,[-2.80893444  2.24398427 -2.12118264 -0.13148456  0.54471568]
Sun Aug 25 00:48:16 2024,248,0.11432601879209743,[-2.80900872  2.24405855 -2.12110835 -0.13155884  0.5446414 ]
Sun Aug 25 00:49:05 2024,249,0.11243009992231001,[-2.80859889  2.24364872 -2.12069852 -0.13114901  0.54505123]
Sun Aug 25 00:49:55 2024,250,0.11521108402610145,[-2.80841322  2.24383439 -2.12051285 -0.13133468  0.54486556]
Sun Aug 25 00:50:44 2024,251,0.11516198396612654,[-2.80818533  2.2436065  -2.12074074 -0.13110679  0.54463767]
Sun Aug 25 00:51:33 2024,252,0.11467544517801781,[-2.80840415  2.24382533 -2.12052192 -0.13088797  0.5448565 ]
Sun Aug 25 00:52:23 2024,253,0.11240530729794312,[-2.80803331  2.24419617 -2.12089275 -0.13051713  0.54522734]
Sun Aug 25 00:53:12 2024,254,0.11241078230556566,[-2.80746112  2.24476836 -2.12146495 -0.12994494  0.54579953]
Sun Aug 25 00:54:02 2024,255,0.11534423568965352,[-2.80738516  2.24469239 -2.12154091 -0.1300209   0.54572356]
Sun Aug 25 00:54:51 2024,256,0.11587187320387458,[-2.80693181  2.24423905 -2.12108756 -0.12956755  0.54617691]
Sun Aug 25 00:55:41 2024,257,0.1102159822874764,[-2.80692363  2.24423087 -2.12109574 -0.12957573  0.54618509]
Sun Aug 25 00:56:30 2024,258,0.11607260321199202,[-2.80620854  2.24351578 -2.12038065 -0.12886064  0.54690018]
Sun Aug 25 00:57:19 2024,259,0.11215426372799686,[-2.80601638  2.24370794 -2.12018848 -0.12866847  0.54670802]
Sun Aug 25 00:58:09 2024,260,0.11343534434248724,[-2.8058489   2.24354047 -2.12002101 -0.128501    0.54654055]
Sun Aug 25 00:58:59 2024,261,0.11726125858647063,[-2.80521507  2.2441743  -2.12065484 -0.12913483  0.54590671]
Sun Aug 25 00:59:49 2024,262,0.11328536735344082,[-2.8053156   2.24407377 -2.12055431 -0.1290343   0.54600725]
Sun Aug 25 01:00:38 2024,263,0.11594866651189098,[-2.80471737  2.24347553 -2.11995607 -0.12843606  0.54540901]
Sun Aug 25 01:01:28 2024,264,0.11511488246567819,[-2.80438278  2.24314094 -2.12029067 -0.12810147  0.5457436 ]
Sun Aug 25 01:02:17 2024,265,0.1145555331410813,[-2.80405504  2.2428132  -2.12061841 -0.12777373  0.54607134]
Sun Aug 25 01:03:07 2024,266,0.11474408996591884,[-2.80349318  2.24225134 -2.12118026 -0.12833558  0.5466332 ]
Sun Aug 25 01:03:56 2024,267,0.11630194674503347,[-2.8036665   2.24242466 -2.12135357 -0.1285089   0.54680651]
Sun Aug 25 01:04:46 2024,268,0.11342418092504883,[-2.80318111  2.24193928 -2.12183896 -0.12802352  0.54632113]
Sun Aug 25 01:05:36 2024,269,0.11283073807743302,[-2.80297637  2.24173453 -2.12163421 -0.12822827  0.54652588]
Sun Aug 25 01:06:25 2024,270,0.11558653551902714,[-2.80316683  2.24154406 -2.12182467 -0.1280378   0.54633541]
Sun Aug 25 01:07:15 2024,271,0.11278287026748371,[-2.8027937   2.24117094 -2.1221978  -0.12841093  0.54596229]
Sun Aug 25 01:08:04 2024,272,0.11345111690372234,[-2.8022626   2.24170204 -2.1216667  -0.12894203  0.54649339]
Sun Aug 25 01:08:53 2024,273,0.12042277333946282,[-2.8021342   2.24157363 -2.12179511 -0.12907044  0.54636498]
Sun Aug 25 01:09:43 2024,274,0.11754864323601279,[-2.80194176  2.2413812  -2.12160267 -0.12926287  0.54655741]
Sun Aug 25 01:10:33 2024,275,0.11727122741828702,[-2.80216258  2.24116038 -2.12138186 -0.12948369  0.5463366 ]
Sun Aug 25 01:11:23 2024,276,0.11330173101221,[-2.80245198  2.24087098 -2.12109246 -0.12977309  0.546626  ]
Sun Aug 25 01:12:13 2024,277,0.11339563020070484,[-2.80250502  2.24092402 -2.12103941 -0.12982613  0.54667904]
Sun Aug 25 01:13:02 2024,278,0.11596477264211406,[-2.8025443   2.2409633  -2.12107869 -0.12978685  0.54671832]
Sun Aug 25 01:13:52 2024,279,0.11382365468735213,[-2.80246827  2.24088728 -2.12100266 -0.12971082  0.54664229]
Sun Aug 25 01:14:42 2024,280,0.11247376076469211,[-2.80270522  2.24112423 -2.12076571 -0.12947387  0.54640534]
Sun Aug 25 01:15:31 2024,281,0.11611651294113308,[-2.80205568  2.24047468 -2.12011617 -0.13012342  0.5457558 ]
Sun Aug 25 01:16:21 2024,282,0.11557043052742096,[-2.80209232  2.24043804 -2.12015281 -0.13008678  0.54571916]
Sun Aug 25 01:17:10 2024,283,0.11095880460822072,[-2.80244822  2.24079395 -2.12050871 -0.12973087  0.54536326]
Sun Aug 25 01:18:00 2024,284,0.11597422702058603,[-2.80242297  2.2408192  -2.12053396 -0.12975612  0.54533801]
Sun Aug 25 01:18:49 2024,285,0.1173902950846661,[-2.80257289  2.24066927 -2.12068388 -0.1296062   0.54548793]
Sun Aug 25 01:19:39 2024,286,0.11618318622501146,[-2.80220824  2.24030461 -2.12031923 -0.12997086  0.54585259]
Sun Aug 25 01:20:28 2024,287,0.11423311462543694,[-2.80187741  2.24063544 -2.12065005 -0.12964003  0.54552176]
Sun Aug 25 01:21:18 2024,288,0.1138096968612336,[-2.80197776  2.2405351  -2.1207504  -0.12953969  0.54542142]
Sun Aug 25 01:22:07 2024,289,0.11090625960981221,[-2.80183915  2.2406737  -2.12088901 -0.12940108  0.54528281]
Sun Aug 25 01:22:57 2024,290,0.11708096616638873,[-2.80197965  2.24081421 -2.12102951 -0.12926058  0.54514231]
Sun Aug 25 01:23:46 2024,291,0.12009930920419354,[-2.80176032  2.24103354 -2.12124884 -0.12947991  0.54492297]
Sun Aug 25 01:24:35 2024,292,0.11491769910909459,[-2.80146825  2.24132561 -2.12154091 -0.12977198  0.54521504]
Sun Aug 25 01:25:25 2024,293,0.11564737421904325,[-2.80108274  2.24171112 -2.12192642 -0.13015749  0.54482953]
Sun Aug 25 01:26:14 2024,294,0.11320931431342822,[-2.80131755  2.24194593 -2.12169161 -0.1303923   0.54506434]
Sun Aug 25 01:27:04 2024,295,0.11111713361652506,[-2.80134849  2.241915   -2.12172255 -0.13042324  0.5450334 ]
Sun Aug 25 01:27:53 2024,296,0.11213660463315589,[-2.80109171  2.24217177 -2.12197933 -0.13068001  0.54477663]
Sun Aug 25 01:28:43 2024,297,0.11587422626233983,[-2.80147712  2.24178636 -2.12159391 -0.1302946   0.54439121]
Sun Aug 25 01:29:32 2024,298,0.11617080619154865,[-2.80173704  2.24204627 -2.121334   -0.13055451  0.5441313 ]
Sun Aug 25 01:30:21 2024,299,0.11145859654288817,[-2.80153085  2.24184008 -2.12112781 -0.13034833  0.54433749]
Sun Aug 25 01:31:11 2024,300,0.11499225534613833,[-2.80125022  2.24212071 -2.12084719 -0.13062895  0.54461811]
Sun Aug 25 01:32:00 2024,301,0.11748247100621005,[-2.80061518  2.24148567 -2.12148223 -0.131264    0.54398307]
Sun Aug 25 01:32:50 2024,302,0.11716498018916392,[-2.80018225  2.24191859 -2.12191516 -0.13169692  0.54355014]
Sun Aug 25 01:33:39 2024,303,0.11054187566526605,[-2.79944343  2.24117977 -2.12265398 -0.13243575  0.54281131]
Sun Aug 25 01:34:29 2024,304,0.11497873135003761,[-2.79916778  2.24090412 -2.12237833 -0.1321601   0.54253566]
Sun Aug 25 01:35:18 2024,305,0.11782307401308319,[-2.7991204   2.24085674 -2.12242571 -0.13211273  0.54258304]
Sun Aug 25 01:36:08 2024,306,0.1136971028685006,[-2.79896469  2.24070103 -2.12258142 -0.13195702  0.54273875]
Sun Aug 25 01:36:57 2024,307,0.11614765099197952,[-2.79824429  2.23998063 -2.12186102 -0.13123662  0.54345915]
Sun Aug 25 01:37:47 2024,308,0.11174155715577531,[-2.79778094  2.24044398 -2.12232437 -0.13077327  0.5429958 ]
Sun Aug 25 01:38:36 2024,309,0.11704992453739026,[-2.79775084  2.24047408 -2.12235447 -0.13074317  0.5430259 ]
Sun Aug 25 01:39:26 2024,310,0.11257348486174787,[-2.79807915  2.24014578 -2.12202616 -0.13041486  0.5426976 ]
Sun Aug 25 01:40:15 2024,311,0.11363682142994053,[-2.79794363  2.24028129 -2.12216168 -0.13055037  0.54283311]
Sun Aug 25 01:41:05 2024,312,0.11490055491999503,[-2.79770253  2.24004019 -2.12192058 -0.13079148  0.54259201]
Sun Aug 25 01:41:54 2024,313,0.11966418315421556,[-2.79746399  2.23980165 -2.12168204 -0.13055294  0.54235347]
Sun Aug 25 01:42:44 2024,314,0.11420227296932241,[-2.79719294  2.2395306  -2.12141098 -0.13082399  0.54208242]
Sun Aug 25 01:43:33 2024,315,0.11436802249791425,[-2.79706798  2.23965556 -2.12153595 -0.13094895  0.54220738]
Sun Aug 25 01:44:22 2024,316,0.11283640969834481,[-2.79686006  2.23944764 -2.12132803 -0.13074103  0.5424153 ]
Sun Aug 25 01:45:12 2024,317,0.11431206777880588,[-2.79689372  2.23941398 -2.12129437 -0.13070737  0.54238164]
Sun Aug 25 01:46:01 2024,318,0.11823070687335809,[-2.79664618  2.23916645 -2.1215419  -0.13045983  0.54262917]
Sun Aug 25 01:46:50 2024,319,0.11580716281872483,[-2.79601847  2.23853873 -2.12216962 -0.12983212  0.54325689]
Sun Aug 25 01:47:40 2024,320,0.11576118771891755,[-2.79572781  2.23824808 -2.12187897 -0.12954146  0.54354754]
Sun Aug 25 01:48:29 2024,321,0.11580314602992127,[-2.79532998  2.23864591 -2.12148113 -0.12914363  0.54394538]
Sun Aug 25 01:49:19 2024,322,0.11597122796099049,[-2.79507282  2.23890307 -2.12122397 -0.12940079  0.54368822]
Sun Aug 25 01:50:08 2024,323,0.11599987308556817,[-2.79463241  2.23934348 -2.12166439 -0.12896037  0.54324781]
Sun Aug 25 01:50:58 2024,324,0.1183215949459884,[-2.7948327   2.23954378 -2.12146409 -0.12876008  0.54304751]
Sun Aug 25 01:51:47 2024,325,0.11547363240968413,[-2.79529833  2.23907815 -2.12192972 -0.12922571  0.54351314]
Sun Aug 25 01:52:37 2024,326,0.1161423711170348,[-2.79540976  2.23896672 -2.12181829 -0.12911428  0.54362457]
Sun Aug 25 01:53:26 2024,327,0.11953791716243665,[-2.79508384  2.2386408  -2.12149237 -0.12878836  0.54329865]
Sun Aug 25 01:54:16 2024,328,0.10954686892514773,[-2.79479095  2.23893369 -2.12178526 -0.12908125  0.54359154]
Sun Aug 25 01:55:05 2024,329,0.11361899896764137,[-2.79477765  2.2389204  -2.12179856 -0.12909455  0.54357825]
Sun Aug 25 01:55:55 2024,330,0.11655346694582595,[-2.79463442  2.23906362 -2.12165534 -0.12895132  0.54343502]
Sun Aug 25 01:56:44 2024,331,0.11330863011343706,[-2.79443837  2.23925967 -2.12145928 -0.12914738  0.54363108]
Sun Aug 25 01:57:34 2024,332,0.11307942852220002,[-2.79451446  2.23918358 -2.12153538 -0.12922347  0.54370717]
Sun Aug 25 01:58:23 2024,333,0.1200315851645499,[-2.79435384  2.23934421 -2.121696   -0.12938409  0.54354655]
Sun Aug 25 01:59:13 2024,334,0.11282026472655245,[-2.79422328  2.23947477 -2.12156544 -0.12951465  0.54341598]
Sun Aug 25 02:00:02 2024,335,0.1137102223422823,[-2.79412501  2.23957303 -2.12146717 -0.12941639  0.54331772]
Sun Aug 25 02:00:52 2024,336,0.11873200195558999,[-2.79393857  2.23938659 -2.12165361 -0.12922995  0.54313128]
Sun Aug 25 02:01:42 2024,337,0.11184728002940816,[-2.7938476   2.23929562 -2.12156264 -0.12932092  0.5430403 ]
Sun Aug 25 02:02:31 2024,338,0.11153163296717432,[-2.79381962  2.2393236  -2.12159062 -0.1293489   0.54306828]
Sun Aug 25 02:03:20 2024,339,0.11780476212400834,[-2.79352813  2.23961508 -2.1218821  -0.12964038  0.54335977]
Sun Aug 25 02:04:10 2024,340,0.11567119184199705,[-2.79323563  2.23932258 -2.12217461 -0.12993289  0.54306726]
Sun Aug 25 02:04:59 2024,341,0.11656520064329223,[-2.79306985  2.2391568  -2.12200883 -0.12976711  0.54290148]
Sun Aug 25 02:05:49 2024,342,0.11487274333871259,[-2.79267688  2.23954977 -2.1224018  -0.12937414  0.54250851]
Sun Aug 25 02:06:38 2024,343,0.11302669022939241,[-2.79251865  2.23939154 -2.12224357 -0.12953237  0.54266674]
Sun Aug 25 02:07:28 2024,344,0.11493173032703327,[-2.79228586  2.23962433 -2.12247636 -0.12976516  0.54243396]
Sun Aug 25 02:08:17 2024,345,0.11803363648908335,[-2.79286677  2.23904341 -2.12305727 -0.12918424  0.54185304]
Sun Aug 25 02:09:07 2024,346,0.11200237965683192,[-2.79304847  2.23922511 -2.12287557 -0.12900254  0.54167134]
Sun Aug 25 02:09:56 2024,347,0.11328768456938185,[-2.79335831  2.23891527 -2.12256573 -0.1286927   0.5413615 ]
Sun Aug 25 02:10:45 2024,348,0.11238112338469369,[-2.79344156  2.23883203 -2.12248249 -0.12877595  0.54144475]
Sun Aug 25 02:11:35 2024,349,0.11659377403034708,[-2.79290403  2.23936956 -2.12302002 -0.12823842  0.54090722]
Sun Aug 25 02:12:25 2024,350,0.1115880864749756,[-2.79257406  2.2390396  -2.12269005 -0.12790846  0.54123718]
Sun Aug 25 02:13:14 2024,351,0.11786366726869961,[-2.79291996  2.2386937  -2.12303594 -0.12825435  0.54158307]
Sun Aug 25 02:14:04 2024,352,0.11666266335575,[-2.79285507  2.23862882 -2.12310083 -0.12831924  0.54164796]
Sun Aug 25 02:14:53 2024,353,0.11702773205013332,[-2.79324561  2.23823827 -2.12271029 -0.12792869  0.5420385 ]
Sun Aug 25 02:15:43 2024,354,0.11522768417432745,[-2.79316678  2.23831711 -2.12263146 -0.12784986  0.54195967]
Sun Aug 25 02:16:32 2024,355,0.11385836042649596,[-2.79335833  2.23850866 -2.12282301 -0.12804141  0.54176812]
Sun Aug 25 02:17:22 2024,356,0.11317829618773803,[-2.7933778   2.23852812 -2.12280354 -0.12802195  0.54178758]
Sun Aug 25 02:18:12 2024,357,0.11446128892353113,[-2.79291973  2.23807006 -2.12326161 -0.12848001  0.54224565]
Sun Aug 25 02:19:01 2024,358,0.11666416447459828,[-2.79261239  2.23837741 -2.12295426 -0.12817266  0.5419383 ]
Sun Aug 25 02:19:51 2024,359,0.11675809673120456,[-2.79218362  2.23880617 -2.12338302 -0.1277439   0.54150953]
Sun Aug 25 02:20:41 2024,360,0.11466163832317913,[-2.79180914  2.23918065 -2.1237575  -0.12811838  0.54188401]
Sun Aug 25 02:21:30 2024,361,0.11805642492407316,[-2.79163164  2.23935816 -2.12393501 -0.12794087  0.54206152]
Sun Aug 25 02:22:20 2024,362,0.11594343162797156,[-2.79128908  2.23970071 -2.12427756 -0.12828342  0.54171897]
Sun Aug 25 02:23:09 2024,363,0.11611597742288307,[-2.79134868  2.23976031 -2.12421796 -0.12822383  0.54165937]
Sun Aug 25 02:23:59 2024,364,0.11357120398226309,[-2.7916538   2.23945519 -2.12391285 -0.12852894  0.54135425]
Sun Aug 25 02:24:48 2024,365,0.1132231044476061,[-2.79160776  2.23950123 -2.1238668  -0.12857499  0.5414003 ]
Sun Aug 25 02:25:38 2024,366,0.11058207919866625,[-2.79078192  2.24032707 -2.12304096 -0.12774915  0.54057446]
Sun Aug 25 02:26:27 2024,367,0.11173246922940248,[-2.79056166  2.24054733 -2.12326122 -0.12752889  0.5403542 ]
Sun Aug 25 02:27:16 2024,368,0.11235404503103615,[-2.79043461  2.24042027 -2.12313416 -0.12765594  0.54048125]
Sun Aug 25 02:28:06 2024,369,0.1128648970120188,[-2.7902015   2.24018717 -2.12336727 -0.12742284  0.54024815]
Sun Aug 25 02:28:55 2024,370,0.11563155496987078,[-2.79025334  2.24023901 -2.12341911 -0.12747468  0.54029999]
Sun Aug 25 02:29:45 2024,371,0.1125460103195748,[-2.78980165  2.2406907  -2.12296742 -0.12702298  0.53984829]
Sun Aug 25 02:30:34 2024,372,0.12022939131029348,[-2.78946851  2.24102384 -2.12330056 -0.12735612  0.53951515]
Sun Aug 25 02:31:24 2024,373,0.11380366792857255,[-2.78954129  2.24095106 -2.12337334 -0.1274289   0.53944237]
Sun Aug 25 02:32:14 2024,374,0.11441719858755105,[-2.78912528  2.24053506 -2.12378934 -0.12784491  0.53902637]
Sun Aug 25 02:33:03 2024,375,0.11559200914551358,[-2.78938236  2.24079213 -2.12404642 -0.12810199  0.53928345]
Sun Aug 25 02:33:52 2024,376,0.11694562578422434,[-2.789777    2.24039749 -2.12365178 -0.12770735  0.53967809]
Sun Aug 25 02:34:42 2024,377,0.11701315595187582,[-2.78991936  2.24053986 -2.12379414 -0.12784971  0.53953572]
Sun Aug 25 02:35:31 2024,378,0.11479637686482905,[-2.79024909  2.24021013 -2.12412387 -0.12817944  0.53986545]
Sun Aug 25 02:36:20 2024,379,0.1115998403264566,[-2.78998153  2.23994256 -2.12439143 -0.12791188  0.54013302]
Sun Aug 25 02:37:10 2024,380,0.11308537953522542,[-2.78992842  2.23999567 -2.12444454 -0.12785877  0.54007991]
Sun Aug 25 02:37:59 2024,381,0.11072945490881075,[-2.7899398   2.2399843  -2.12445592 -0.12784739  0.54009128]
Sun Aug 25 02:38:49 2024,382,0.11870697500193607,[-2.78959289  2.24033121 -2.12480283 -0.1281943   0.53974437]
Sun Aug 25 02:39:38 2024,383,0.11417987583307232,[-2.78969699  2.2404353  -2.12490693 -0.1280902   0.53964028]
Sun Aug 25 02:40:28 2024,384,0.1127465355317408,[-2.78950807  2.24024639 -2.12509584 -0.12790129  0.53982919]
Sun Aug 25 02:41:17 2024,385,0.1186645528658095,[-2.78956197  2.24019249 -2.12514974 -0.12784739  0.53988309]
Sun Aug 25 02:42:06 2024,386,0.1187599154504919,[-2.78953961  2.24021485 -2.12512738 -0.12782503  0.53990545]
Sun Aug 25 02:42:55 2024,387,0.11094672559455541,[-2.78973037  2.24040561 -2.12531814 -0.12801579  0.54009621]
Sun Aug 25 02:43:45 2024,388,0.11365396246638437,[-2.79002473  2.24011125 -2.1256125  -0.12831014  0.53980186]
Sun Aug 25 02:44:34 2024,389,0.1192912923526687,[-2.79030953  2.24039605 -2.1253277  -0.12859494  0.54008665]
Sun Aug 25 02:45:24 2024,390,0.11512834802317894,[-2.79022742  2.24031395 -2.12540981 -0.12867704  0.54000455]
Sun Aug 25 02:46:13 2024,391,0.11343739074402988,[-2.79014137  2.2402279  -2.12532376 -0.12859099  0.5400906 ]
Sun Aug 25 02:47:03 2024,392,0.11590166444034339,[-2.78983412  2.23992065 -2.125631   -0.12828374  0.54039785]
Sun Aug 25 02:47:52 2024,393,0.11812333973468696,[-2.78973161  2.23981813 -2.12573352 -0.12818122  0.54029534]
Sun Aug 25 02:48:42 2024,394,0.11656497598725381,[-2.7895047   2.24004504 -2.12550661 -0.12840814  0.54006842]
Sun Aug 25 02:49:31 2024,395,0.11634429808731814,[-2.78949703  2.24003738 -2.12549894 -0.12840047  0.54007609]
Sun Aug 25 02:50:21 2024,396,0.11562336766897352,[-2.78993752  2.23959689 -2.12593943 -0.12884097  0.5396356 ]
Sun Aug 25 02:51:10 2024,397,0.11141895459263511,[-2.78984852  2.23950788 -2.12585043 -0.12875196  0.5397246 ]
Sun Aug 25 02:52:00 2024,398,0.11512025402871912,[-2.78968827  2.23934764 -2.12601068 -0.12859172  0.53956435]
Sun Aug 25 02:52:49 2024,399,0.11493009699533625,[-2.78939654  2.2390559  -2.12571894 -0.12829998  0.53927262]
Sun Aug 25 02:53:38 2024,400,0.11757018066231431,[-2.79007446  2.23973382 -2.12639686 -0.1289779   0.53995054]
Sun Aug 25 02:54:28 2024,401,0.11451954731330985,[-2.78979666  2.24001162 -2.12667466 -0.1287001   0.53967274]
Sun Aug 25 02:55:17 2024,402,0.11306609084821605,[-2.78930376  2.24050451 -2.12716755 -0.12820721  0.54016564]
Sun Aug 25 02:56:07 2024,403,0.11857440360108333,[-2.78943197  2.24063272 -2.12703934 -0.12833541  0.54029384]
Sun Aug 25 02:56:56 2024,404,0.11660666207558995,[-2.78951382  2.24055087 -2.1269575  -0.12841726  0.54021199]
Sun Aug 25 02:57:46 2024,405,0.11632293654905981,[-2.78948566  2.24052271 -2.12692933 -0.12844543  0.54018383]
Sun Aug 25 02:58:35 2024,406,0.11764679905715571,[-2.78925813  2.24029518 -2.1267018  -0.12867296  0.54041136]
Sun Aug 25 02:59:25 2024,407,0.11164783307310738,[-2.78914625  2.24040706 -2.12681368 -0.12878484  0.54052324]
Sun Aug 25 03:00:14 2024,408,0.11328879022479395,[-2.78863383  2.24091948 -2.1273261  -0.12929726  0.54001083]
Sun Aug 25 03:01:04 2024,409,0.11609755046264189,[-2.78908817  2.24137382 -2.12778045 -0.1297516   0.54046517]
Sun Aug 25 03:01:53 2024,410,0.11727837069438768,[-2.78904014  2.24132579 -2.12773242 -0.12979964  0.54051321]
Sun Aug 25 03:02:43 2024,411,0.12107593640896909,[-2.78903865  2.2413243  -2.12773093 -0.12980113  0.5405147 ]
Sun Aug 25 03:03:32 2024,412,0.11430122961082564,[-2.78873731  2.24102296 -2.12742958 -0.12949978  0.54081604]
Sun Aug 25 03:04:22 2024,413,0.11524823817613553,[-2.78847659  2.24128368 -2.12716887 -0.12923907  0.54107676]
Sun Aug 25 03:05:12 2024,414,0.11524880844239098,[-2.78842406  2.24133621 -2.12711633 -0.1292916   0.54102422]
Sun Aug 25 03:06:01 2024,415,0.11613116577728375,[-2.78841654  2.24134373 -2.12712385 -0.12929912  0.54103174]
Sun Aug 25 03:06:51 2024,416,0.1160394129682546,[-2.78844182  2.24136902 -2.12714913 -0.12927384  0.54100645]
Sun Aug 25 03:07:41 2024,417,0.11693262605534736,[-2.78804843  2.24097562 -2.12754253 -0.12888044  0.54061306]
Sun Aug 25 03:08:30 2024,418,0.11541458594003821,[-2.78816751  2.24085654 -2.12766161 -0.12876136  0.54049398]
Sun Aug 25 03:09:19 2024,419,0.11681184598534892,[-2.78822404  2.24080001 -2.12771813 -0.12870483  0.5405505 ]
Sun Aug 25 03:10:09 2024,420,0.1126562734474046,[-2.78764866  2.2413754  -2.12829352 -0.12928022  0.53997512]
Sun Aug 25 03:10:58 2024,421,0.11378546408731145,[-2.78761436  2.24140969 -2.12825922 -0.12924592  0.53994082]
Sun Aug 25 03:11:48 2024,422,0.11534640531974719,[-2.787374    2.24165006 -2.12801886 -0.12948628  0.54018118]
Sun Aug 25 03:12:37 2024,423,0.11302644124960254,[-2.78701119  2.24128725 -2.12838166 -0.12984909  0.53981838]
Sun Aug 25 03:13:27 2024,424,0.11308053336991003,[-2.78689047  2.24140797 -2.12826094 -0.12996981  0.5399391 ]
Sun Aug 25 03:14:17 2024,425,0.11334882716197515,[-2.78678651  2.24130401 -2.1283649  -0.13007376  0.53983514]
Sun Aug 25 03:15:06 2024,426,0.11539306780710647,[-2.78671522  2.24123272 -2.12829361 -0.13014506  0.53990643]
Sun Aug 25 03:15:56 2024,427,0.11482980320038302,[-2.7867915   2.241309   -2.12836989 -0.13022134  0.53983016]
Sun Aug 25 03:16:45 2024,428,0.11486294942238326,[-2.7869311   2.2411694  -2.12823029 -0.13036093  0.53969056]
Sun Aug 25 03:17:35 2024,429,0.1102292453539348,[-2.78699342  2.24123173 -2.12829261 -0.13029861  0.53975288]
Sun Aug 25 03:18:24 2024,430,0.11288789523058149,[-2.78742499  2.24080016 -2.12872418 -0.13073017  0.53932132]
Sun Aug 25 03:19:14 2024,431,0.11684061069672921,[-2.78682193  2.2401971  -2.12812112 -0.13133323  0.53992437]
Sun Aug 25 03:20:04 2024,432,0.11460310472237344,[-2.78683461  2.24018443 -2.1281338  -0.13132055  0.5399117 ]
Sun Aug 25 03:20:53 2024,433,0.11619514207274033,[-2.78683417  2.24018399 -2.12813336 -0.13132099  0.53991126]
