Time,Iteration,Cost,Parameters
  2.94049104  2.23272553  1.37813552 -0.94674512]
Sat Aug 24 06:28:54 2024,98,0.22786149363344665,[-1.80656112  2.15290144 -2.06992014 -0.03509353  0.32912196 -2.94914982
  2.94222337  2.23445786  1.37986785 -0.94501279]
Sat Aug 24 06:30:35 2024,99,0.23041288758467798,[-1.80504974  2.15441283 -2.07143153 -0.03660492  0.32761057 -2.94763844
  2.94373476  2.23596925  1.38137924 -0.94652417]
Sat Aug 24 06:32:15 2024,100,0.22995640838635828,[-1.80216782  2.15153091 -2.06854961 -0.03948684  0.33049249 -2.95052035
  2.94661668  2.23885117  1.38426116 -0.94364225]
Sat Aug 24 06:33:56 2024,101,0.2214248044764853,[-1.79905197  2.14841506 -2.06543376 -0.04260269  0.32737664 -2.95363621
  2.94350083  2.24196702  1.38114531 -0.9467581 ]
Sat Aug 24 06:35:37 2024,102,0.2243672998768973,[-1.7973636   2.15010342 -2.06374539 -0.04091432  0.32568827 -2.95532457
  2.94518919  2.24365538  1.38283367 -0.94506974]
Sat Aug 24 06:37:18 2024,103,0.22913850691273988,[-1.7959553   2.14869512 -2.06233709 -0.03950602  0.32709658 -2.95673287
  2.94378089  2.24224708  1.38142537 -0.94647804]
Sat Aug 24 06:39:00 2024,104,0.23048271260354203,[-1.79397056  2.15067986 -2.06432183 -0.03752128  0.32908132 -2.95474813
  2.94179615  2.24026234  1.38341011 -0.9444933 ]
Sat Aug 24 06:40:41 2024,105,0.22604671892709785,[-1.79179065  2.15285977 -2.06214192 -0.0397012   0.33126123 -2.95256822
  2.94397606  2.23808243  1.3812302  -0.94231339]
Sat Aug 24 06:42:22 2024,106,0.22828643631081358,[-1.7897153   2.15493512 -2.06006657 -0.04177654  0.32918588 -2.95049287
  2.94605141  2.24015778  1.37915485 -0.94438873]
Sat Aug 24 06:44:03 2024,107,0.23014018796784766,[-1.78907499  2.15557543 -2.06070688 -0.04113624  0.32982619 -2.95113318
  2.94669172  2.24079808  1.37979516 -0.94502904]
Sat Aug 24 06:45:44 2024,108,0.22507171570957554,[-1.78790635  2.15440678 -2.05953823 -0.04230488  0.33099483 -2.95230182
