Time,Iteration,Cost,Parameters
Sun Aug 25 00:57:31 2024,65,0.24019466483511337,[-2.49816717  2.22906223 -2.10130034 -0.0673886   0.57416455]
Sun Aug 25 00:58:14 2024,66,0.24674082510922477,[-2.49190438  2.22279945 -2.09503756 -0.06112581  0.56790176]
Sun Aug 25 00:58:57 2024,67,0.24305234725425953,[-2.48587994  2.22882389 -2.08901312 -0.05510137  0.5739262 ]
Sun Aug 25 00:59:41 2024,68,0.23848105734334654,[-2.47953517  2.22247911 -2.08266834 -0.06144614  0.58027098]
Sun Aug 25 01:00:24 2024,69,0.23776453530189579,[-2.47382462  2.21676856 -2.08837889 -0.05573559  0.58598153]
Sun Aug 25 01:01:07 2024,70,0.24045870120426815,[-2.46824646  2.2111904  -2.09395705 -0.05015744  0.58040337]
Sun Aug 25 01:01:51 2024,71,0.24225290002051414,[-2.46253567  2.2169012  -2.08824626 -0.04444664  0.57469258]
Sun Aug 25 01:02:35 2024,72,0.2386994160894972,[-2.45632101  2.22311585 -2.0820316  -0.03823199  0.58090723]
Sun Aug 25 01:03:18 2024,73,0.23231723701045995,[-2.45043089  2.22900597 -2.07614148 -0.04412211  0.57501711]
Sun Aug 25 01:04:02 2024,74,0.23807961126156987,[-2.44423641  2.22281149 -2.069947   -0.0503166   0.58121159]
Sun Aug 25 01:04:45 2024,75,0.23301598625770484,[-2.43740961  2.22963828 -2.07677379 -0.0434898   0.58803839]
Sun Aug 25 01:05:29 2024,76,0.23091757706044497,[-2.4324008   2.22462947 -2.07176498 -0.03848099  0.5930472 ]
Sun Aug 25 01:06:12 2024,77,0.2325918996924561,[-2.42670414  2.21893281 -2.06606832 -0.04417765  0.58735054]
Sun Aug 25 01:06:56 2024,78,0.23202886641005852,[-2.42120236  2.21343103 -2.0715701  -0.04967942  0.59285232]
Sun Aug 25 01:07:40 2024,79,0.23414690454975481,[-2.41519599  2.20742466 -2.06556373 -0.05568579  0.59885869]
Sun Aug 25 01:08:23 2024,80,0.23536135825779975,[-2.40854012  2.21408053 -2.05890786 -0.04902992  0.60551456]
Sun Aug 25 01:09:07 2024,81,0.23024533593565139,[-2.40289582  2.21972483 -2.05326356 -0.04338563  0.59987026]
Sun Aug 25 01:09:51 2024,82,0.22656442294652315,[-2.39728255  2.22533811 -2.05887683 -0.0489989   0.59425699]
Sun Aug 25 01:10:34 2024,83,0.23046181359681095,[-2.39057948  2.23204118 -2.06557991 -0.05570197  0.60096006]
Sun Aug 25 01:11:18 2024,84,0.22669796008635512,[-2.38510259  2.22656429 -2.07105679 -0.06117886  0.59548317]
Sun Aug 25 01:12:02 2024,85,0.22190454719807115,[-2.37927097  2.22073268 -2.07688841 -0.05534724  0.58965155]
Sun Aug 25 01:12:46 2024,86,0.2199813596843203,[-2.37276439  2.21422609 -2.083395   -0.04884066  0.58314497]
Sun Aug 25 01:13:29 2024,87,0.22058974852668425,[-2.36704785  2.21994263 -2.07767846 -0.04312412  0.5888615 ]
Sun Aug 25 01:14:13 2024,88,0.22111058073459242,[-2.36076412  2.2136589  -2.07139473 -0.04940785  0.58257778]
Sun Aug 25 01:14:57 2024,89,0.2189359264804808,[-2.35577261  2.20866739 -2.07638624 -0.04441634  0.58756928]
Sun Aug 25 01:15:40 2024,90,0.2212949946426673,[-2.35107923  2.21336077 -2.08107962 -0.04910972  0.5828759 ]
Sun Aug 25 01:16:24 2024,91,0.22166893301147741,[-2.34519302  2.21924698 -2.08696583 -0.04322351  0.57698969]
Sun Aug 25 01:17:08 2024,92,0.21566475932181467,[-2.34015041  2.22428959 -2.08192322 -0.04826613  0.58203231]
Sun Aug 25 01:17:52 2024,93,0.22114891677993812,[-2.33400816  2.23043184 -2.07578097 -0.05440837  0.58817455]
Sun Aug 25 01:18:36 2024,94,0.2154019551704433,[-2.32897187  2.23546813 -2.08081726 -0.05944466  0.59321084]
Sun Aug 25 01:19:20 2024,95,0.2131141729682483,[-2.32346676  2.24097324 -2.08632237 -0.06494977  0.58770573]
Sun Aug 25 01:20:03 2024,96,0.21964505516838514,[-2.31738746  2.24705254 -2.08024307 -0.07102907  0.59378503]
Sun Aug 25 01:20:47 2024,97,0.2066705301668161,[-2.31160008  2.24126517 -2.08603045 -0.0652417   0.58799766]
Sun Aug 25 01:21:31 2024,98,0.213687221586834,[-2.30666084  2.24620441 -2.09096969 -0.07018095  0.5929369 ]
Sun Aug 25 01:22:15 2024,99,0.20919801207802072,[-2.30088021  2.24042378 -2.08518906 -0.07596158  0.59871754]
Sun Aug 25 01:22:59 2024,100,0.20920561250448214,[-2.29525331  2.24605067 -2.07956216 -0.08158847  0.60434443]
Sun Aug 25 01:23:42 2024,101,0.20649323485391372,[-2.28956885  2.24036621 -2.08524662 -0.08727294  0.59865997]
Sun Aug 25 01:24:26 2024,102,0.20953595123940097,[-2.28450013  2.23529749 -2.08017791 -0.08220422  0.60372869]
Sun Aug 25 01:25:10 2024,103,0.21203035012867108,[-2.27946767  2.24032995 -2.07514545 -0.08723668  0.60876115]
Sun Aug 25 01:25:53 2024,104,0.20961010653125528,[-2.2746834   2.23554568 -2.07992972 -0.09202095  0.60397687]
Sun Aug 25 01:26:37 2024,105,0.20774878725678905,[-2.26822815  2.24200093 -2.08638497 -0.0984762   0.59752162]
Sun Aug 25 01:27:21 2024,106,0.19988498347407693,[-2.26274982  2.23652261 -2.08090665 -0.10395452  0.60299995]
Sun Aug 25 01:28:05 2024,107,0.20487720784284286,[-2.25783934  2.24143309 -2.07599616 -0.09904404  0.60791044]
Sun Aug 25 01:28:48 2024,108,0.20280774044935554,[-2.25165854  2.24761389 -2.06981536 -0.09286324  0.60172964]
Sun Aug 25 01:29:33 2024,109,0.2025760169973549,[-2.24688976  2.24284511 -2.07458414 -0.08809446  0.59696086]
Sun Aug 25 01:30:16 2024,110,0.20016969591842249,[-2.24155758  2.23751293 -2.07991632 -0.08276228  0.60229305]
Sun Aug 25 01:31:00 2024,111,0.2044760505081572,[-2.23655311  2.2425174  -2.08492079 -0.07775781  0.59728858]
Sun Aug 25 01:31:44 2024,112,0.2013317674633541,[-2.23134367  2.23730796 -2.07971135 -0.08296725  0.60249802]
Sun Aug 25 01:32:28 2024,113,0.2007229339142693,[-2.22622588  2.24242575 -2.07459356 -0.07784946  0.59738023]
Sun Aug 25 01:33:11 2024,114,0.1977721941631277,[-2.22130133  2.2473503  -2.06966901 -0.07292491  0.60230477]
Sun Aug 25 01:33:55 2024,115,0.1991032198250101,[-2.21736453  2.2512871  -2.07360581 -0.07686171  0.59836797]
Sun Aug 25 01:34:39 2024,116,0.20000100249598088,[-2.21238392  2.24630649 -2.0686252  -0.0718811   0.59338736]
Sun Aug 25 01:35:22 2024,117,0.1948052758747079,[-2.20805965  2.24198222 -2.06430093 -0.07620537  0.59771164]
Sun Aug 25 01:36:06 2024,118,0.19334632523504627,[-2.20388135  2.24616052 -2.06847922 -0.08038367  0.59353334]
Sun Aug 25 01:36:49 2024,119,0.1898536614464332,[-2.19872554  2.2410047  -2.06332341 -0.07522785  0.59868915]
Sun Aug 25 01:37:33 2024,120,0.19405880421065733,[-2.19364147  2.24608877 -2.05823934 -0.08031192  0.60377322]
Sun Aug 25 01:38:16 2024,121,0.19115153052587203,[-2.18846015  2.25127009 -2.06342066 -0.08549324  0.60895454]
Sun Aug 25 01:39:00 2024,122,0.18891149108676955,[-2.18375324  2.255977   -2.05871376 -0.09020015  0.61366145]
Sun Aug 25 01:39:43 2024,123,0.1912445866115953,[-2.1788604   2.25108416 -2.05382092 -0.09509299  0.61855429]
Sun Aug 25 01:40:27 2024,124,0.18287973281018333,[-2.17418422  2.25576034 -2.04914474 -0.09041681  0.61387811]
Sun Aug 25 01:41:10 2024,125,0.1978432167755118,[-2.16986039  2.2514365  -2.04482091 -0.08609298  0.60955428]
Sun Aug 25 01:41:54 2024,126,0.1910515221477724,[-2.1658573   2.25543959 -2.04081782 -0.09009607  0.60555119]
Sun Aug 25 01:42:38 2024,127,0.18387293091463466,[-2.16101026  2.25059255 -2.04566487 -0.08524903  0.60070415]
Sun Aug 25 01:43:21 2024,128,0.19043160021068983,[-2.15691437  2.24649666 -2.04976076 -0.08934492  0.59660825]
Sun Aug 25 01:44:05 2024,129,0.19298261894452554,[-2.15212917  2.25128186 -2.05454596 -0.09413012  0.60139345]
Sun Aug 25 01:44:49 2024,130,0.19256795395376608,[-2.14779649  2.24694917 -2.05887864 -0.08979743  0.59706077]
Sun Aug 25 01:45:33 2024,131,0.18858451863505207,[-2.14329547  2.24244816 -2.05437762 -0.09429845  0.60156179]
Sun Aug 25 01:46:17 2024,132,0.1881404036372371,[-2.13871232  2.23786501 -2.04979448 -0.0988816   0.60614493]
Sun Aug 25 01:47:01 2024,133,0.18727855557151818,[-2.13415819  2.24241915 -2.04524034 -0.09432746  0.6015908 ]
Sun Aug 25 01:47:45 2024,134,0.18391972995907235,[-2.12935802  2.23761898 -2.05004051 -0.09912763  0.59679063]
Sun Aug 25 01:48:29 2024,135,0.1864927221655512,[-2.12465426  2.23291522 -2.05474427 -0.10383139  0.60149439]
Sun Aug 25 01:49:13 2024,136,0.1838856127485668,[-2.11956687  2.22782783 -2.04965688 -0.098744    0.596407  ]
Sun Aug 25 01:49:57 2024,137,0.17892984694325847,[-2.11567464  2.2239356  -2.0535491  -0.10263622  0.60029922]
Sun Aug 25 01:50:40 2024,138,0.18000604848912946,[-2.11182627  2.22008723 -2.05739747 -0.09878785  0.60414759]
Sun Aug 25 01:51:24 2024,139,0.1833826412224504,[-2.10721629  2.22469721 -2.06200746 -0.10339783  0.60875758]
Sun Aug 25 01:52:08 2024,140,0.18173537254630134,[-2.10319282  2.22872069 -2.06603093 -0.1074213   0.6047341 ]
Sun Aug 25 01:52:52 2024,141,0.18052135364708566,[-2.09953079  2.22505866 -2.0623689  -0.11108333  0.60107208]
Sun Aug 25 01:53:36 2024,142,0.18011155444791,[-2.09468801  2.22021588 -2.05752613 -0.11592611  0.5962293 ]
Sun Aug 25 01:54:19 2024,143,0.18013195167221518,[-2.08972427  2.22517962 -2.05256239 -0.12088985  0.59126556]
Sun Aug 25 01:55:03 2024,144,0.17747370186735606,[-2.08518673  2.22971717 -2.05709993 -0.1163523   0.59580311]
Sun Aug 25 01:55:47 2024,145,0.17423959022888608,[-2.08126857  2.23363533 -2.05318177 -0.12027046  0.59188495]
Sun Aug 25 01:56:31 2024,146,0.17849277017738846,[-2.07652882  2.22889558 -2.05792152 -0.11553071  0.5871452 ]
Sun Aug 25 01:57:15 2024,147,0.17793889659954149,[-2.07263835  2.22500512 -2.05403106 -0.11164025  0.59103566]
Sun Aug 25 01:57:59 2024,148,0.1744925888342495,[-2.06889952  2.22874395 -2.0577699  -0.11537908  0.58729682]
Sun Aug 25 01:58:43 2024,149,0.1711430862825894,[-2.06428019  2.23336328 -2.05315057 -0.11999841  0.59191615]
Sun Aug 25 01:59:27 2024,150,0.17229550025453508,[-2.05972959  2.22881268 -2.04859997 -0.11544782  0.58736555]
Sun Aug 25 02:00:10 2024,151,0.1753391740826199,[-2.05640591  2.23213637 -2.04527629 -0.1187715   0.58404187]
