Time,Iteration,Cost,Parameters
 -2.00113099 -1.70254035 -2.55430863  2.35203857 -2.41143585  2.14710745
  1.83633838  1.33168161  2.67573921  2.87051123  2.02982226  1.39582409
 -1.51888109 -2.11583785  1.23340968]
Tue Nov 19 13:40:20 2024,802,0.0298211068834348,[-2.79343637e+00  2.14219539e+00 -2.10493181e+00 -7.51508554e-04
  2.91857479e-01 -2.70650521e+00  3.03760899e+00  1.97293774e+00
  1.22737343e+00 -1.37574607e+00  6.78656202e-01  9.17792550e-01
  1.19809978e+00 -1.66151825e+00  8.05673871e-01  2.84608686e+00
 -6.41565834e-01 -6.99530908e-01 -1.86522535e+00  5.31134007e-01
  1.60124672e+00  2.59059056e+00 -1.10877053e+00 -7.02317448e-01
 -2.38089648e+00 -2.61903808e+00  3.15851343e+00  2.33748227e+00
 -6.46940662e-01 -2.83444999e+00  1.87447698e+00 -1.75754841e-01
 -2.05566886e+00  2.00991240e+00  1.37910092e+00 -7.51793695e-01
  1.11883885e+00 -2.11099982e+00 -4.85969742e-01  2.33822214e+00
 -9.15736990e-02  6.88955800e-01  2.59710533e+00  1.38125657e+00
  2.41130269e+00  2.81815883e+00  2.52522455e+00 -2.75711751e+00
  1.52440801e-01 -7.39303978e-01  1.68470513e+00  2.83366888e+00
  8.56139655e-02 -2.31495966e+00  2.97983443e+00 -3.06294444e+00
  5.62530792e-01 -6.40913277e-01 -1.73296261e+00  3.11597974e+00
 -1.99695897e+00 -1.70671238e+00 -2.55848066e+00  2.35621059e+00
 -2.41560787e+00  2.14293542e+00  1.83216635e+00  1.33585363e+00
  2.67156719e+00  2.87468326e+00  2.02565023e+00  1.39999611e+00
 -1.52305311e+00 -2.12000988e+00  1.23758170e+00]
Tue Nov 19 13:59:06 2024,803,0.02920122247514059,[-2.79475474e+00  2.14351376e+00 -2.10361344e+00  5.66860764e-04
  2.90539109e-01 -2.70518684e+00  3.03629062e+00  1.97425611e+00
  1.22605506e+00 -1.37442770e+00  6.79974571e-01  9.16474181e-01
  1.19941815e+00 -1.66283662e+00  8.06992241e-01  2.84476849e+00
 -6.40247464e-01 -7.00849278e-01 -1.86654372e+00  5.32452376e-01
  1.59992835e+00  2.58927219e+00 -1.11008890e+00 -7.00999079e-01
 -2.38221485e+00 -2.62035645e+00  3.15983180e+00  2.33880064e+00
 -6.45622292e-01 -2.83313162e+00  1.87315861e+00 -1.77073210e-01
 -2.05435049e+00  2.01123077e+00  1.37778255e+00 -7.50475325e-01
  1.11752048e+00 -2.10968145e+00 -4.84651373e-01  2.33954051e+00
 -9.02553297e-02  6.90274170e-01  2.59578696e+00  1.38257494e+00
  2.40998432e+00  2.81684046e+00  2.52654292e+00 -2.75579914e+00
  1.51122432e-01 -7.40622347e-01  1.68602349e+00  2.83498725e+00
  8.69323348e-02 -2.31627803e+00  2.97851606e+00 -3.06162607e+00
  5.61212423e-01 -6.39594908e-01 -1.73428098e+00  3.11729811e+00
 -1.99564060e+00 -1.70803075e+00 -2.55979903e+00  2.35752896e+00
 -2.41692624e+00  2.14161705e+00  1.83348472e+00  1.33717200e+00
  2.67024882e+00  2.87336489e+00  2.02433186e+00  1.39867774e+00
 -1.52437148e+00 -2.12132825e+00  1.23890007e+00]
Tue Nov 19 14:17:39 2024,804,0.029936064702942293,[-2.78901322  2.13777224 -2.09787192  0.00630838  0.28479759 -2.71092836
  3.0305491   1.96851459  1.22031354 -1.36868618  0.68571609  0.91073266
  1.19367663 -1.6570951   0.81273376  2.85051001 -0.64598898 -0.69510776
 -1.8608022   0.52671086  1.60566987  2.5950137  -1.10434738 -0.7067406
 -2.37647333 -2.62609797  3.16557331  2.33305912 -0.65136381 -2.83887314
  1.86741709 -0.17133169 -2.04860897  2.01697228  1.37204103 -0.75621684
  1.11177897 -2.10393993 -0.47890985  2.34528203 -0.09599685  0.69601569
  2.59004544  1.37683342  2.40424281  2.81109895  2.5208014  -2.75005762
  0.14538091 -0.73488083  1.68028198  2.84072876  0.08119082 -2.31053651
  2.98425758 -3.06736759  0.5554709  -0.63385339 -1.72853946  3.11155659
 -2.00138212 -1.71377227 -2.56554055  2.36327048 -2.42266776  2.13587554
  1.83922624  1.33143048  2.67599034  2.86762337  2.01859034  1.40441926
 -1.530113   -2.11558673  1.24464159]
Tue Nov 19 14:36:09 2024,805,0.029642902960297774,[-2.78618558  2.14059988 -2.09504428  0.00913602  0.28762524 -2.713756
  3.02772146  1.96568695  1.2174859  -1.37151383  0.68288845  0.90790502
  1.19084899 -1.65426746  0.80990611  2.85333765 -0.64881663 -0.6979354
 -1.86362984  0.52388321  1.60284223  2.59218606 -1.10151973 -0.70956824
 -2.37364569 -2.62327032  3.16274567  2.33588677 -0.65419146 -2.84170079
  1.86458945 -0.17415934 -2.04578132  2.01979993  1.37486867 -0.75904449
  1.11460661 -2.10676757 -0.4817375   2.34810967 -0.09882449  0.69884333
  2.58721779  1.37400578  2.40707045  2.8082713   2.51797376 -2.75288526
  0.14820856 -0.73205318  1.68310962  2.84355641  0.07836317 -2.30770886
  2.98708523 -3.07019523  0.55829855 -0.63668103 -1.7313671   3.10872894
 -1.99855447 -1.71659991 -2.5627129   2.36609812 -2.4254954   2.13870318
  1.84205388  1.32860284  2.67881798  2.87045102  2.0157627   1.4072469
 -1.52728536 -2.11841437  1.24181395]
Tue Nov 19 14:54:33 2024,806,0.028963795163461484,[-2.78404074  2.14274472 -2.09289944  0.01128086  0.28977007 -2.71590084
  3.0298663   1.96783178  1.21534106 -1.36936899  0.68503328  0.91004986
  1.18870415 -1.65212262  0.80776128  2.85548249 -0.65096147 -0.70008024
 -1.86148501  0.52173838  1.60498707  2.59004122 -1.10366457 -0.7074234
 -2.37150085 -2.62112549  3.16489051  2.33374193 -0.65204662 -2.84384562
  1.86673429 -0.17630417 -2.04363649  2.01765509  1.37272384 -0.76118933
  1.11675145 -2.10891241 -0.48388234  2.35025451 -0.10096933  0.69669849
  2.58507296  1.37615062  2.40921529  2.81041614  2.5201186  -2.75074042
  0.1503534  -0.72990835  1.68525446  2.84141157  0.08050801 -2.30556403
  2.98923006 -3.07234007  0.55615371 -0.63882587 -1.73351194  3.1065841
 -2.00069931 -1.71445507 -2.56485774  2.36824296 -2.42335057  2.13655834
  1.84419872  1.33074768  2.68096282  2.86830618  2.01361786  1.40510207
 -1.52514052 -2.12055921  1.23966911]
Tue Nov 19 15:12:57 2024,807,0.029522851829689625,[-2.78356727  2.14227124 -2.09337291  0.01175434  0.29024355 -2.71637432
  3.03033977  1.96735831  1.21486759 -1.36889551  0.68455981  0.90957638
  1.18823068 -1.6525961   0.8072878   2.85595596 -0.65143494 -0.70055372
 -1.86101153  0.5212649   1.60546054  2.5905147  -1.10413805 -0.70694993
 -2.37197432 -2.62159896  3.16441703  2.33326845 -0.65157314 -2.8443191
  1.86626081 -0.1758307  -2.04316301  2.01718161  1.37225036 -0.76071585
  1.11627797 -2.10843894 -0.48340886  2.35072799 -0.10144281  0.69717197
  2.58459948  1.37567714  2.40874181  2.81088962  2.52059207 -2.75026695
  0.14987992 -0.72943487  1.68572793  2.84093809  0.08003454 -2.3060375
  2.98970354 -3.0718666   0.55662719 -0.6383524  -1.73303846  3.10705758
 -2.00117279 -1.71492855 -2.56438427  2.36871644 -2.42287709  2.13608487
  1.84372525  1.3302742   2.6814363   2.8678327   2.01314439  1.40557554
 -1.52466704 -2.12103269  1.23919563]
