Time,Iteration,Cost,Parameters
 -1.85572736 -1.63618605 -2.55282424  2.31827759 -2.2662262   1.98233055
  1.90939415  1.43044393  2.60474251  2.8788956   1.84188676  1.5177769
 -1.69708554 -2.34958295  1.23161289  0.70400551  1.5658298  -2.85962989
 -0.46665809  2.42276787]
Wed Jan 15 16:18:21 2025,8,0.1313461491085184,[-2.9047266   2.23987705 -2.12273648 -0.12252955  0.5480911  -2.7704281
  3.07482627  2.18962059  1.17339249 -1.06790614  0.60384133  1.15045337
  1.30189984 -1.8701481   0.73041981  2.88474662 -0.54593562 -0.47520572
 -2.01828579  0.7329334   1.60738468  2.83042929 -1.2723784  -0.25047195
 -2.39695975 -2.26742186  3.1370434   2.54300707 -0.67521119 -2.68630964
  1.51612713 -0.05031505 -2.34482327  2.04344536  1.15556182 -0.6524364
  1.04152915 -1.9184056  -0.31441616  2.32271341 -0.19901723  0.55626217
  2.68869611  1.08301097  2.58120526  2.94625269  2.76577554 -2.95176158
  0.35615529 -0.66253373  1.64745127  2.68225783 -0.24171728 -2.45832178
  2.63988984 -3.08281412  0.7874455  -0.75703281 -1.81264842  2.9994125
 -1.85855573 -1.63901442 -2.55565262  2.31544922 -2.26339782  1.97950218
  1.91222253  1.42761556  2.60757088  2.88172397  1.83905838  1.52060527
 -1.69991391 -2.35241132  1.22878452  0.70683388  1.56300143 -2.85680151
 -0.46382972  2.4199395 ]
Wed Jan 15 16:20:38 2025,9,0.14019212408005305,[-2.9054329   2.23917075 -2.12344278 -0.12182326  0.5487974  -2.7697218
  3.07553256  2.19032688  1.17268619 -1.06861244  0.60454763  1.15115967
  1.30260614 -1.87085439  0.72971351  2.88404032 -0.54522933 -0.47449942
 -2.01899209  0.73363969  1.60809097  2.82972299 -1.2730847  -0.25117824
 -2.39625345 -2.26671556  3.1377497   2.54371337 -0.67591748 -2.68560335
  1.51683343 -0.04960876 -2.34552956  2.04415166  1.15485553 -0.6517301
  1.04223545 -1.91911189 -0.31370986  2.32341971 -0.19972352  0.55555587
  2.68798981  1.08230467  2.58049896  2.94695899  2.76506924 -2.95105528
  0.35686158 -0.66182744  1.64815756  2.68155154 -0.24242358 -2.45761548
  2.64059614 -3.08210782  0.7867392  -0.75773911 -1.81335471  2.99870621
 -1.85784943 -1.63972072 -2.55635891  2.31474292 -2.26269153  1.97879588
  1.91292882  1.42690926  2.60827718  2.88101768  1.83976468  1.51989898
 -1.70062021 -2.35170503  1.22949081  0.70754018  1.56370773 -2.85609522
 -0.46453602  2.4192332 ]
Wed Jan 15 16:22:54 2025,10,0.12658588650745792,[-2.90496249  2.23964116 -2.12391319 -0.12135285  0.54832699 -2.77019221
  3.07506216  2.18985648  1.17221579 -1.06814203  0.60407722  1.15068926
  1.30307654 -1.87038399  0.73018392  2.88356991 -0.54475892 -0.47496983
 -2.01852168  0.73316929  1.60762057  2.82925259 -1.27261429 -0.25164865
 -2.39672386 -2.26718597  3.1382201   2.54324296 -0.67544708 -2.68607375
  1.51636302 -0.04913835 -2.34599997  2.04368125  1.15438512 -0.6512597
  1.04270586 -1.9195823  -0.31418027  2.3229493  -0.20019393  0.55508547
  2.6875194   1.08183427  2.58002856  2.94648858  2.76459883 -2.95152569
  0.35733199 -0.66135703  1.64862797  2.68202194 -0.24195317 -2.45714507
  2.64012573 -3.08163741  0.78720961 -0.75820951 -1.81382512  2.9982358
 -1.85737903 -1.63925031 -2.55588851  2.31521333 -2.26222112  1.97926629
  1.91339923  1.42737967  2.60780677  2.88054727  1.84023509  1.52036938
 -1.70109061 -2.35217543  1.2290204   0.70801058  1.56323732 -2.85656562
 -0.46406561  2.41876279]
Wed Jan 15 16:25:12 2025,11,0.13219735425244505,[-2.9071318   2.23747185 -2.12608249 -0.12352216  0.5504963  -2.77236152
  3.07289285  2.18768717  1.17004648 -1.06597272  0.60624653  1.14851996
  1.30524585 -1.86821468  0.72801461  2.8814006  -0.54258961 -0.47713914
 -2.01635237  0.7353386   1.60545126  2.82708328 -1.27044498 -0.24947934
 -2.39889317 -2.26935528  3.14038941  2.54541227 -0.67761639 -2.68824306
  1.51419371 -0.04696904 -2.34816928  2.04151194  1.15221581 -0.64909039
  1.04487517 -1.91741299 -0.31201096  2.32077999 -0.20236324  0.55725478
  2.68968871  1.07966496  2.57785925  2.94431927  2.76242953 -2.953695
  0.3595013  -0.65918772  1.65079728  2.67985263 -0.23978386 -2.45931438
  2.64229504 -3.08380672  0.78937892 -0.76037882 -1.81599443  2.99606649
 -1.85954834 -1.64141962 -2.5537192   2.31304402 -2.26439043  1.97709698
  1.91556854  1.42521036  2.60997608  2.87837796  1.84240439  1.51820007
 -1.70325992 -2.35000613  1.23118971  0.70584127  1.56540663 -2.85439631
 -0.4618963   2.41659349]
Wed Jan 15 16:27:21 2025,12,0.1279829160817959,[-2.91058049  2.24092054 -2.1226338  -0.12007347  0.55394499 -2.76891282
  3.06944415  2.18423848  1.17349517 -1.06252403  0.60969522  1.14507126
  1.30869454 -1.87166337  0.7314633   2.87795191 -0.53914092 -0.48058783
 -2.01290368  0.7318899   1.60200257  2.83053197 -1.26699629 -0.25292803
 -2.39544447 -2.26590659  3.1438381   2.54196358 -0.67416769 -2.69169176
  1.51074502 -0.04352035 -2.34472059  2.04496064  1.15566451 -0.65253908
  1.04142647 -1.9139643  -0.30856226  2.32422869 -0.19891454  0.55380608
  2.69313741  1.08311365  2.57441055  2.94776797  2.76587822 -2.9502463
  0.35605261 -0.65573903  1.65424597  2.68330133 -0.24323256 -2.45586569
  2.63884635 -3.08035803  0.78593022 -0.76382752 -1.81944312  2.9926178
 -1.85609965 -1.64486832 -2.5502705   2.31649271 -2.26094174  1.98054567
  1.91901723  1.42176167  2.60652739  2.88182666  1.84585309  1.51475138
 -1.69981123 -2.34655743  1.22774102  0.70928997  1.56195794 -2.85784501
 -0.46534499  2.42004218]
Wed Jan 15 16:29:31 2025,13,0.13104839809079333,[-2.90998612  2.24032617 -2.12203943 -0.1194791   0.55335062 -2.76831845
  3.06884978  2.18483285  1.1729008  -1.0631184   0.60910085  1.14447689
  1.30928892 -1.87225774  0.73205767  2.87735754 -0.53854654 -0.47999346
 -2.01349805  0.73248428  1.60259694  2.83112634 -1.26759066 -0.2535224
